timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1768076147717,33,2. POST Login-1,200,OK,Thread Group 1-104,text,true,,3817,187,1,1,http://localhost:8080/web/index.php/auth/login,33,0,1
1768076147756,32,1. GET Login Page,200,OK,Thread Group 1-105,text,true,,3768,140,2,2,http://localhost:8080/web/index.php/auth/login,32,0,0
1768076147750,60,3. View My Leave,200,OK,Thread Group 1-104,text,true,,4388,385,2,2,http://localhost:8080/web/index.php/auth/login,27,0,1
1768076147750,27,3. View My Leave-0,302,Found,Thread Group 1-104,text,true,,698,198,2,2,http://localhost:8080/web/index.php/leave/viewMyLeaveList,27,0,1
1768076147777,33,3. View My Leave-1,200,OK,Thread Group 1-104,text,true,,3690,187,2,2,http://localhost:8080/web/index.php/auth/login,33,0,1
1768076147789,63,2. POST Login,200,OK,Thread Group 1-105,text,true,,4514,535,1,1,http://localhost:8080/web/index.php/auth/login,29,0,0
1768076147789,30,2. POST Login-0,302,Found,Thread Group 1-105,text,true,,698,348,1,1,http://localhost:8080/web/index.php/auth/validate,29,0,0
1768076147819,33,2. POST Login-1,200,OK,Thread Group 1-105,text,true,,3816,187,1,1,http://localhost:8080/web/index.php/auth/login,32,0,0
1768076147855,34,1. GET Login Page,200,OK,Thread Group 1-106,text,true,,3766,140,2,2,http://localhost:8080/web/index.php/auth/login,34,0,1
1768076147852,68,3. View My Leave,200,OK,Thread Group 1-105,text,true,,4389,385,2,2,http://localhost:8080/web/index.php/auth/login,27,0,1
1768076147852,27,3. View My Leave-0,302,Found,Thread Group 1-105,text,true,,698,198,2,2,http://localhost:8080/web/index.php/leave/viewMyLeaveList,27,0,1
